,wavelength,energy,field,deltaA
417,490.0,2.5306122448979598,-4,0.5635
418,500.0,2.48,-4,0.435
419,510.0,2.431372549019608,-4,0.3417500000000001
420,520.0,2.3846153846153846,-4,0.2554999999999999
421,530.0,2.339622641509434,-4,0.187
422,540.0,2.2962962962962963,-4,0.1255
423,550.0,2.2545454545454544,-4,0.0749999999999999
424,560.0,2.2142857142857144,-4,0.0344999999999999
425,570.0,2.175438596491228,-4,0.0044999999999999
426,580.0,2.1379310344827585,-4,-0.0149999999999999
427,590.0,2.101694915254237,-4,-0.0274999999999999
428,600.0,2.066666666666667,-4,-0.035
429,610.0,2.0327868852459017,-4,-0.0385
430,620.0,2.0,-4,-0.036
431,630.0,1.968253968253968,-4,-0.0304999999999999
432,640.0,1.9375,-4,-0.022
433,650.0,1.907692307692308,-4,-0.0099999999999999
434,660.0,1.878787878787879,-4,0.0039999999999999
435,670.0,1.8507462686567164,-4,0.0217499999999999
436,680.0,1.8235294117647056,-4,0.04
437,690.0,1.7971014492753623,-4,0.06425
438,700.0,1.7714285714285714,-4,0.0894999999999999
439,710.0,1.7464788732394363,-4,0.1138507075
440,720.0,1.7222222222222223,-4,0.1369923399999999
441,730.0,1.6986301369863013,-4,0.1625045674999999
442,740.0,1.6756756756756757,-4,0.1914313
443,750.0,1.653333333333333,-4,0.2233351524999999
444,760.0,1.631578947368421,-4,0.2489112875
445,770.0,1.6103896103896105,-4,0.2883291175
446,780.0,1.5897435897435896,-4,0.333249735
447,790.0,1.5696202531645569,-4,0.3822611475
448,800.0,1.55,-4,0.4282102599999999
449,810.0,1.530864197530864,-4,0.4562702775
450,820.0,1.5121951219512195,-4,0.48334058075
451,830.0,1.4939759036144578,-4,0.5021599249999998
452,840.0,1.4761904761904765,-4,0.4994470694999999
453,850.0,1.4588235294117646,-4,0.496196508
454,860.0,1.441860465116279,-4,0.49902718975
455,870.0,1.4252873563218391,-4,0.48615492125
456,880.0,1.4090909090909092,-4,0.48301382825
457,890.0,1.3932584269662922,-4,0.48126613625
458,900.0,1.3777777777777778,-4,0.475486973275
459,910.0,1.362637362637363,-4,0.46043975754764543
460,920.0,1.3478260869565215,-4,0.42616564635679244
461,930.0,1.3333333333333333,-4,0.46980741725548114
462,940.0,1.319148936170213,-4,0.3968400797553165
463,950.0,1.305263157894737,-4,0.4218026009012153
464,960.0,1.2916666666666667,-4,0.4067610817491993
465,970.0,1.2783505154639174,-4,0.397480144400083
466,980.0,1.2653061224489797,-4,0.3731576878989508
467,990.0,1.2525252525252526,-4,0.3504353930097351
468,1000.0,1.24,-4,0.32675300115336936
469,1010.0,1.2277227722772277,-4,0.3075510618103703
470,1020.0,1.2156862745098038,-4,0.2768279588615716
471,1030.0,1.203883495145631,-4,0.21762197922065743
472,1040.0,1.1923076923076923,-4,0.19745994291050828
473,1050.0,1.180952380952381,-4,0.1683370015736262
474,1060.0,1.169811320754717,-4,0.146254771329177
475,1070.0,1.158878504672897,-4,0.16801696925124288
476,1080.0,1.148148148148148,-4,0.10817092496556194
477,1090.0,1.1376146788990826,-4,0.09216930884639596
478,1100.0,1.1272727272727272,-4,0.04928497764703124
479,1110.0,1.117117117117117,-4,0.03904394333076488
480,1120.0,1.1071428571428572,-4,-0.0016001616119165987
481,1130.0,1.0973451327433628,-4,-0.0019201939342996625
482,1140.0,1.087719298245614,-4,-0.03168319991594866
483,1150.0,1.0782608695652174,-4,-0.032963329205481805
484,1160.0,1.0689655172413792,-4,-0.04064410494268148
485,1170.0,1.0598290598290598,-4,-0.037123749396465094
486,1180.0,1.0508474576271187,-4,-0.050245074614181075
487,1190.0,1.0420168067226891,-4,-0.07808788666153002
488,1200.0,1.0333333333333334,-4,-0.09216930884639608
489,1210.0,1.024793388429752,-4,-0.09344943813592924
490,1220.0,1.0163934426229508,-4,-0.10273037548504552
491,1230.0,1.008130081300813,-4,-0.11329144212369519
492,1240.0,1.0,-4,-0.11169128051177846
493,1250.0,0.992,-4,-0.11841195928182831
494,1260.0,0.984126984126984,-4,-0.12801292895332778
495,1270.0,0.9763779527559056,-4,-0.11009111889986198
496,1280.0,0.96875,-4,-0.11201131283416178
497,1290.0,0.9612403100775194,-4,-0.11201131283416191
498,1300.0,0.953846153846154,-4,-0.1056106663864954
499,1310.0,0.9465648854961832,-4,-0.1136114744460785
500,1320.0,0.9393939393939394,-4,-0.10241034316266219
501,1330.0,0.9323308270676692,-4,-0.09664976135976255
502,1340.0,0.9253731343283582,-4,-0.10401050477457865
503,1350.0,0.9185185185185184,-4,-0.0857686623987297
504,1360.0,0.9117647058823528,-4,-0.057605818028997426
505,1370.0,0.9051094890510948,-4,-0.058565914996147515
506,1380.0,0.8985507246376812,-4,0.0166416807639325
507,1390.0,0.8920863309352518,-4,0.04576462210081472
508,1400.0,0.8857142857142857,-4,-0.009921001993882784
509,1410.0,0.8794326241134752,-4,-0.03488352313978185
510,1420.0,0.8732394366197183,-4,-0.062086270542364035
511,1430.0,0.8671328671328671,-4,-0.06272633518713054
512,1440.0,0.8611111111111112,-4,-0.06688675537811382
513,1450.0,0.8551724137931035,-4,-0.07904798362867997
514,1460.0,0.8493150684931506,-4,-0.08224830685251305
515,1470.0,0.8435374149659864,-4,-0.08288837149727982
516,1480.0,0.8378378378378378,-4,-0.08256833917489637
517,1490.0,0.8322147651006712,-4,-0.08160824220774641
518,1500.0,0.8266666666666667,-4,-0.0809681775629799
519,1510.0,0.8211920529801324,-4,-0.08160824220774641
520,1520.0,0.8157894736842105,-4,-0.07552762808246345
